id,Cosine_Sim_1_2,Cosine_Sim_1_s,Cosine_Sim_2_s,Jaccard_Sim_1_2,Jaccard_Sim_1_s,Jaccard_Sim_2_s,BLEU_Sim_1_2,BLEU_Sim_1_s,BLEU_Sim_2_s,ROUGE_L_Sim_1_2,ROUGE_L_Sim_1_s,ROUGE_L_Sim_2_s,BLEURT_Sim_1_2,BLEURT_Sim_1_s,BLEURT_Sim_2_s
299w4m,0.5131566340964094,0.024452378944734808,0.05426722741974857,0.18823529411764706,0.0136986301369863,0.019417475728155338,7.163215974579344e-232,1.3568676344828118e-231,1.342507225804794e-231,0.20027434842249658,0.009153318077803204,0.024999999999999998,0.4591628909111023,0.263240247964859,0.3280826210975647
29apt1,0.5770222829627119,0.205523451594015,0.23656269371987992,0.136986301369863,0.04926108374384237,0.06857142857142857,7.585405592548986e-232,1.0473875838281341e-231,1.0473875838281341e-231,0.1153153153153153,0.05319148936170213,0.08627450980392158,0.47213441133499146,0.41503459215164185,0.32717081904411316
29aty1,0.5810423698213611,0.042362309900274724,0.07032651613921455,0.20192307692307693,0.016,0.018315018315018316,6.592181028690256e-232,1.295327707115769e-231,1.3091834502273125e-231,0.14485981308411217,0.01873536299765808,0.017353579175704993,0.4239922761917114,0.25870072841644287,0.31429213285446167
29b1tq,0.6033211857399687,0.01966278375949328,0.1476818246862786,0.17355371900826447,0.02,0.05687203791469194,6.968265734210202e-232,1.1353663196679187e-231,1.1353663196679187e-231,0.1561338289962825,0.01642710472279261,0.04301075268817204,0.4368245601654053,0.4415236711502075,0.4910677671432495
29bygg,0.3664295978843704,0.10352006986635977,0.05165806169926154,0.16109422492401215,0.01556420233463035,0.035211267605633804,7.683050825336535e-232,1.3483065280626046e-231,1.331960397810445e-231,0.115625,0.025695931477516056,0.04926108374384236,0.4450746774673462,0.42717140913009644,0.3638310730457306
29c7dt,0.44939902005972526,0.27625737151481955,0.29407800348281343,0.14917127071823205,0.013392857142857142,0.01951219512195122,7.386826398032373e-232,1.4837867640225538e-231,1.4837867640225538e-231,0.1324137931034483,0.014634146341463414,0.023880597014925373,0.494263231754303,0.4157246947288513,0.44709914922714233
29crem,0.4624469527086086,0.020477263535638696,0.019387236048972495,0.14985590778097982,0.009569377990430622,0.01020408163265306,7.61293502554379e-232,1.6228546074722455e-231,1.6228546074722455e-231,0.13885180240320427,0.008213552361396304,0.014705882352941176,0.43838876485824585,0.4752004146575928,0.46542608737945557
29d2a2,0.4569894917800839,0.019261408008150016,0.014168353057303665,0.2073170731707317,0.014285714285714285,0.010471204188481676,7.044367299283021e-232,1.6228546074722455e-231,1.5984438248498222e-231,0.1590612777053455,0.012295081967213113,0.006920415224913495,0.44899410009384155,0.5216137170791626,0.43097221851348877
29d61l,0.49602723488427963,0.11031276913983631,0.2339909895427421,0.2005813953488372,0.017467248908296942,0.01507537688442211,6.886734823451113e-232,1.310133856261668e-231,1.2956550167330956e-231,0.14932680538555693,0.015655577299412915,0.024242424242424246,0.4775182008743286,0.3920835256576538,0.4765409827232361
29di4n,0.5030594228927056,0.006297880234035517,0.06713718151889647,0.21508379888268156,0.00966183574879227,0.01652892561983471,6.75471009615363e-232,1.4147351699132998e-231,1.4147351699132998e-231,0.17164179104477612,0.00963855421686747,0.014669926650366746,0.48540306091308594,0.2780510485172272,0.3650643229484558
29dizq,0.4053322759945033,0.13621336146198365,0.14852484836899588,0.13559322033898305,0.05725190839694656,0.065,7.281577247708607e-232,1.0095055689209565e-231,1.0184007505217361e-231,0.12044817927170869,0.047808764940239036,0.06289308176100629,0.4264233112335205,0.44925403594970703,0.39867907762527466
29dk09,0.6742067275219771,0.3057743660129988,0.3625547883414186,0.175,0.03349282296650718,0.04712041884816754,7.301714230959966e-232,1.2360123890976819e-231,1.2360123890976819e-231,0.18466353677621283,0.02666666666666667,0.046052631578947366,0.4866384267807007,0.3943512439727783,0.4262118339538574
29dmkw,0.4571082874967791,0.018306552673137178,0.1608348753651518,0.17034700315457413,0.005208333333333333,0.02197802197802198,7.243219622409456e-232,1.6569361049190222e-231,1.6879202841664302e-231,0.12444444444444445,0.005128205128205128,0.027303754266211604,0.4837384819984436,0.5218957662582397,0.47576576471328735
29g3rq,0.4040277336357463,0.08602913571767966,0.08532225614634094,0.20157068062827224,0.03461538461538462,0.045454545454545456,6.770431017283833e-232,1.253537017077218e-231,1.253537017077218e-231,0.20286396181384247,0.02434077079107505,0.03636363636363637,0.4376671314239502,0.3687431216239929,0.48202502727508545
29g8mh,0.43607522148679634,0.25525417851300375,0.2598636898227337,0.15211267605633802,0.037037037037037035,0.043689320388349516,6.882687555469986e-232,1.328025464427187e-231,1.328025464427187e-231,0.17676767676767674,0.03661327231121282,0.051413881748071974,0.43739306926727295,0.49752920866012573,0.5187694430351257
29girj,0.5942256973208747,0.00651857589751155,0.06513296390173237,0.21052631578947367,0.012396694214876033,0.016877637130801686,7.069959316024225e-232,1.3342353171109297e-231,1.3498430622113935e-231,0.15099337748344369,0.00970873786407767,0.021447721179624665,0.4753684401512146,0.33656835556030273,0.35180968046188354
29gmma,0.589108382881092,0.266926915579276,0.3195290083192241,0.24705882352941178,0.04149377593360996,0.055299539170506916,7.359250713643007e-232,1.1258292406880782e-231,1.1156396928052815e-231,0.18518518518518517,0.0365296803652968,0.04320987654320988,0.48437702655792236,0.40195947885513306,0.44438719749450684
29gwu3,0.4527706611316778,0.1353156550084245,0.22635974588956576,0.20116618075801748,0.09278350515463918,0.12455516014234876,6.666508371579359e-232,8.389576634784885e-232,8.276939323952695e-232,0.18621523579201935,0.07154471544715447,0.09375,0.4611787796020508,0.40889525413513184,0.437508225440979
29hfpx,0.5702778420390043,0.026795254456909938,0.07091812341298764,0.27019498607242337,0.018433179723502304,0.022988505747126436,6.70365393035817e-232,1.3152028431736784e-231,1.3152028431736784e-231,0.19308700834326578,0.018604651162790697,0.027210884353741503,0.42282217741012573,0.4271470904350281,0.4325210452079773
29hh93,0.5756182931712637,0.29566835570461614,0.31872479254427544,0.20977011494252873,0.0311284046692607,0.054187192118226604,7.329717990568335e-232,1.1514608460453357e-231,1.1609386893535184e-231,0.16666666666666669,0.04504504504504504,0.07189542483660132,0.4017128348350525,0.43618327379226685,0.4131621718406677
29jr3r,0.41457480833352367,0.07688374702276883,0.06997325401619782,0.0960960960960961,0.019704433497536946,0.03296703296703297,7.471177125975922e-232,1.295028036139838e-231,1.281322106854149e-231,0.12244897959183675,0.014388489208633093,0.032,0.4036107063293457,0.3797086477279663,0.42823630571365356
29kduz,0.5372202074647342,0.31020192682388864,0.40542971122634897,0.22885572139303484,0.12751677852348994,0.1536050156739812,6.483237833161937e-232,8.174055132308989e-232,8.291697669608107e-232,0.1764705882352941,0.10810810810810811,0.13398692810457516,0.35863643884658813,0.3631349802017212,0.39707809686660767
29kixz,0.29710634359012444,0.03010489486790869,0.04588161332353895,0.12416107382550336,0.0,0.012195121951219513,7.333935564089757e-232,1.5877707655174147e-231,1.5606193790650325e-231,0.13780918727915195,0.0,0.016129032258064516,0.40826719999313354,0.49156683683395386,0.4020082354545593
29kmmp,0.5090830062792018,0.2804758217162144,0.24241445278879514,0.2289156626506024,0.029787234042553193,0.05154639175257732,7.241986209061531e-232,1.215698232437445e-231,1.215698232437445e-231,0.19624819624819625,0.027149321266968326,0.05536332179930796,0.4324837923049927,0.3059874176979065,0.37543830275535583
29lx75,0.503220539384146,0.03332005129309324,0.09338357200318344,0.1598639455782313,0.015706806282722512,0.023121387283236993,7.334033036037639e-232,1.3032993307565394e-231,1.3178635948731557e-231,0.19900497512437806,0.01643835616438356,0.02222222222222222,0.3871309161186218,0.4974716901779175,0.41758936643600464
29m58q,0.4768312016912298,0.20996824524176777,0.3761916206852928,0.20766773162939298,0.037037037037037035,0.05,7.402436382370482e-232,1.1887152310416526e-231,1.1887152310416526e-231,0.18154761904761907,0.03225806451612903,0.05298013245033113,0.4676060676574707,0.40766823291778564,0.4540034532546997
29mxnh,0.45252870174751697,0.2518944173604518,0.3139271893005415,0.20149253731343283,0.07633587786259542,0.06792452830188679,6.657864404017918e-232,1.0103571138103665e-231,9.918105709363622e-232,0.15000000000000002,0.06896551724137932,0.08,0.4558744430541992,0.40430665016174316,0.4477428197860718
29n4ir,0.5012522278362689,0.0,0.047581293657072074,0.13442622950819672,0.0,0.0,7.587581781390703e-232,1.821831989445342e-231,1.821831989445342e-231,0.12609457092819615,0.0,0.0,0.44556862115859985,0.45703524351119995,0.4157522916793823
29n7tr,0.4748746805247934,0.36022112393609956,0.31563489274937806,0.16374269005847952,0.10775862068965517,0.10116731517509728,7.148458101158183e-232,9.265463270240611e-232,9.20389532100133e-232,0.168141592920354,0.11261261261261263,0.11627906976744187,0.45659297704696655,0.3839796185493469,0.3806893825531006
29ni42,0.4253140034126772,0.10697112030036426,0.3761342373456331,0.23197492163009403,0.038135593220338986,0.05527638190954774,7.441820263103887e-232,1.1526253829360184e-231,1.1425578215230566e-231,0.18072289156626506,0.04265402843601896,0.07643312101910829,0.4581727981567383,0.46247339248657227,0.5158317685127258
29nmia,0.45871019851678557,0.3216076609690285,0.34305343922285403,0.2103960396039604,0.02702702702702703,0.03187250996015936,6.901505109575638e-232,1.2521400939302055e-231,1.2521400939302055e-231,0.14018691588785046,0.028225806451612906,0.034999999999999996,0.4273301362991333,0.4023032784461975,0.46987664699554443
29nmv8,0.541719063715359,0.07633835139742931,0.10158596910457464,0.24858757062146894,0.072,0.07317073170731707,6.861886056462739e-232,1.0490265257679977e-231,1.0490265257679977e-231,0.20249653259361997,0.05429864253393665,0.07832898172323759,0.3784853219985962,0.4337931275367737,0.4156641960144043
29nptk,0.3731527695912944,0.2356944192805762,0.1911713884364672,0.14521452145214522,0.04405286343612335,0.06666666666666667,8.027851836080987e-232,1.147212960250001e-231,1.147212960250001e-231,0.11826086956521738,0.03431372549019608,0.06451612903225808,0.4696604013442993,0.4090794324874878,0.421720027923584
29o0py,0.4958321634720678,0.034811439230150676,0.03098635934386133,0.18439716312056736,0.010309278350515464,0.006060606060606061,7.577468609826112e-232,1.3111746095167137e-231,1.3400088631036642e-231,0.18264840182648404,0.008830022075055188,0.008620689655172414,0.4037383198738098,0.5016611218452454,0.4146517515182495
29o2bf,0.42171171114697037,0.023933217638102307,0.010603943359094413,0.16326530612244897,0.009345794392523364,0.005208333333333333,7.178384631473245e-232,1.6228546074722455e-231,1.6228546074722455e-231,0.12268188302425108,0.009685230024213076,0.006711409395973154,0.42949992418289185,0.40272265672683716,0.46297210454940796
29okb2,0.5416324304935045,0.027665200126206976,0.04722198689846052,0.23880597014925373,0.02926829268292683,0.032520325203252036,6.954844665007838e-232,1.1905798881151556e-231,1.2007133965637785e-231,0.19389110225763614,0.02386634844868735,0.026041666666666664,0.4808025360107422,0.3372001051902771,0.40949732065200806
29p9v9,0.5559894484606149,0.06486176945182828,0.04975312581807852,0.20402298850574713,0.009345794392523364,0.004629629629629629,7.032310124136861e-232,1.4128501088717e-231,1.4128501088717e-231,0.14188267394270124,0.005037783375314862,0.005714285714285714,0.378460168838501,0.4279041886329651,0.48742878437042236
29pnra,0.6143135201742606,0.07362231128054186,0.07932617579079969,0.2611111111111111,0.02531645569620253,0.03319502074688797,6.828538152572399e-232,1.2627076138080564e-231,1.2627076138080564e-231,0.23644251626898047,0.022181146025878003,0.03818615751789976,0.4964948892593384,0.42623138427734375,0.43690037727355957
29pqc4,0.522137502867623,0.02849618612786125,0.08418403732035147,0.19285714285714287,0.020833333333333332,0.02197802197802198,7.421790003055763e-232,1.1545437674642806e-231,1.1545437674642806e-231,0.14634146341463414,0.024813895781637715,0.04411764705882353,0.48063790798187256,0.4961181879043579,0.4124755263328552
29pw9t,0.31467346905148824,0.09581341149596383,0.07192898311387974,0.12533333333333332,0.04,0.055762081784386616,6.92435174574416e-232,9.933874648401517e-232,9.933874648401517e-232,0.12765957446808512,0.04347826086956521,0.05639913232104121,0.40065640211105347,0.38271069526672363,0.4048392176628113
29q1jb,0.3634813831329618,0.13652222586122265,0.1985193873227411,0.155,0.021367521367521368,0.03543307086614173,6.548822029863585e-232,1.1864231866578189e-231,1.1981134966551632e-231,0.1547212741751991,0.025316455696202528,0.035634743875278395,0.4841974973678589,0.4773123860359192,0.4390678405761719
29q2he,0.5971717597112013,0.07208613462024374,0.12062445676945736,0.2021505376344086,0.0581039755351682,0.07119741100323625,6.862242305252761e-232,9.37679901839059e-232,9.37679901839059e-232,0.1697722567287785,0.04060913705583757,0.06262230919765165,0.47754865884780884,0.36414891481399536,0.3558080196380615
29q3w1,0.6924416841152826,0.34096719678682474,0.40992251820818165,0.13218390804597702,0.03896103896103896,0.07142857142857142,7.343546191709568e-232,1.2047933513596602e-231,1.2047933513596602e-231,0.1472556894243641,0.02922755741127349,0.053571428571428575,0.3539188504219055,0.44015198945999146,0.4628588557243347
29q4q8,0.35652611103739734,0.10517919780579271,0.29687492160862977,0.16666666666666666,0.05855855855855856,0.11304347826086956,7.216840476235216e-232,9.668597383685585e-232,9.741026395422838e-232,0.12228260869565218,0.06263982102908278,0.10161662817551964,0.4673840403556824,0.3431694805622101,0.4029715657234192
29q7ke,0.30390110668822506,0.1810286133087477,0.18668565227561693,0.14095744680851063,0.06866952789699571,0.07053941908713693,6.948156301771992e-232,1.0167588518629252e-231,1.0167588518629252e-231,0.1466992665036675,0.060952380952380945,0.08142493638676844,0.39481282234191895,0.378210186958313,0.4335525631904602
29qz2h,0.23757529133086866,0.026837322905723857,0.2618752255120253,0.10191082802547771,0.022935779816513763,0.06043956043956044,7.614171393433053e-232,1.1186655944534388e-231,1.1088946534873117e-231,0.11567732115677323,0.024896265560165973,0.05533596837944663,0.3571847677230835,0.2712756395339966,0.4126477837562561
29r33x,0.4384919973365886,0.25119448505134057,0.1522607940642791,0.15128205128205127,0.03076923076923077,0.03864734299516908,7.277376832591526e-232,1.2287022022568943e-231,1.215698232437445e-231,0.14303638644918445,0.034351145038167934,0.03858520900321544,0.48346495628356934,0.4548734426498413,0.4737226963043213
29rjhp,0.4773303751265124,0.07231798611682129,0.1177438519788097,0.22686567164179106,0.03734439834024896,0.045454545454545456,7.146774271421697e-232,1.188646449601728e-231,1.188646449601728e-231,0.18559556786703602,0.030434782608695657,0.0379746835443038,0.4864238500595093,0.4842391014099121,0.45597541332244873
29rmuq,0.46500700184227095,0.2083172407969491,0.15897927799246842,0.16272189349112426,0.04954954954954955,0.05365853658536585,6.987378388637095e-232,1.184298875206812e-231,1.1940470131550696e-231,0.148876404494382,0.04054054054054054,0.05521472392638036,0.4337313771247864,0.5069065093994141,0.47656452655792236
29szp9,0.5405814895939799,0.16103567701527355,0.2331646053544251,0.19395465994962216,0.06645569620253164,0.10526315789473684,7.020219653079666e-232,9.292930707845162e-232,9.087055537916389e-232,0.20153061224489793,0.07407407407407408,0.08737864077669902,0.4606962203979492,0.40483027696609497,0.44425517320632935
29tnqk,0.4077972337517406,0.2599296368991854,0.20600320078538398,0.1632183908045977,0.0688622754491018,0.11295681063122924,6.688082039074754e-232,8.978014810859483e-232,8.978014810859483e-232,0.13815789473684212,0.07236842105263158,0.08960573476702509,0.48391932249069214,0.42635172605514526,0.4829337000846863
29vpdh,0.38623855592061107,0.10366184785504368,0.12697970470863187,0.20797720797720798,0.04316546762589928,0.07936507936507936,7.65150480739529e-232,1.0423153399406431e-231,1.0423153399406431e-231,0.17112299465240643,0.03564356435643565,0.06269592476489029,0.4803890585899353,0.35140353441238403,0.4313465356826782
29vr3c,0.5030906616709527,0.05378639548470841,0.08822059614135205,0.1388888888888889,0.012552301255230125,0.015544041450777202,7.09344148599875e-232,1.379716721154912e-231,1.351253663738094e-231,0.15139442231075698,0.008791208791208791,0.012269938650306747,0.45784837007522583,0.3985896110534668,0.45096921920776367
29vysq,0.09005000349829709,0.054396419203893695,0.09294497315383995,0.05581395348837209,0.05641025641025641,0.11764705882352941,9.629413891602253e-232,1.0115896764576124e-231,1.0115896764576124e-231,0.07207207207207207,0.053156146179402,0.08771929824561404,0.39842870831489563,0.4509013891220093,0.39914315938949585
29w3om,0.36917438202011027,0.16961748038472874,0.17516564546202007,0.18994413407821228,0.05905511811023622,0.09216589861751152,7.212404649363816e-232,1.0709325521858795e-231,1.0624660181848477e-231,0.1446453407510431,0.052060737527114966,0.06818181818181818,0.4743232727050781,0.4601117968559265,0.4630663990974426
29w69c,0.3446182916751679,0.21223170892302387,0.21504374697335718,0.17201166180758018,0.10606060606060606,0.12558139534883722,7.029288296022773e-232,9.127618319373165e-232,9.200354095884341e-232,0.17318435754189943,0.08576998050682261,0.128,0.47474002838134766,0.357734739780426,0.45350825786590576
29w7wj,0.47861961591069346,0.1462581646547968,0.159429706998356,0.15950920245398773,0.07511737089201878,0.09745762711864407,6.945430585141135e-232,9.650668398586197e-232,9.650668398586197e-232,0.1291208791208791,0.05084745762711864,0.08333333333333334,0.49053531885147095,0.5027498602867126,0.4924020767211914
29w818,0.5245237158633398,0.05953533366200623,0.03928422763729544,0.1701492537313433,0.00966183574879227,0.014423076923076924,7.196158407774827e-232,1.295028036139838e-231,1.281322106854149e-231,0.15491009681881052,0.014251781472684086,0.024096385542168676,0.46867460012435913,0.4027448892593384,0.4011564254760742
29w8ve,0.4798244092320023,0.11186192185398927,0.08027927506835505,0.1806282722513089,0.035555555555555556,0.03734439834024896,6.625779751371427e-232,1.3263123819864983e-231,1.3263123819864983e-231,0.14823008849557523,0.01923076923076923,0.03365384615384616,0.5033408403396606,0.44321632385253906,0.5083577036857605
29wa5g,0.3270899274949948,0.03130238789056352,0.08218406752804566,0.14942528735632185,0.005076142131979695,0.009523809523809525,6.980551129322504e-232,1.6034157163765524e-231,1.6294960687935368e-231,0.1614730878186969,0.0053191489361702135,0.011764705882352941,0.5051470994949341,0.41045278310775757,0.44645434617996216
29wbcs,0.20107718350144801,0.030730095409098504,0.03788499853007092,0.14018691588785046,0.02702702702702703,0.05405405405405406,9.060731012382041e-232,1.241549246910289e-231,1.2554234588576635e-231,0.19354838709677422,0.04395604395604396,0.06249999999999999,0.49251115322113037,0.34197360277175903,0.44545936584472656
29wdyh,0.3723149961844538,0.012573858814507195,0.039688945712996436,0.15159574468085107,0.004273504273504274,0.01818181818181818,7.110145862406865e-232,1.3696422942426617e-231,1.3696422942426617e-231,0.13095238095238096,0.005524861878453039,0.017857142857142856,0.42367953062057495,0.39963221549987793,0.42685049772262573
29wi7j,0.4339523290105599,0.17388466877143774,0.1502449412020883,0.19473684210526315,0.008403361344537815,0.013333333333333334,6.885877678021066e-232,1.5517434587230355e-231,1.570786818222252e-231,0.15681544028950542,0.008421052631578949,0.01630434782608696,0.42508435249328613,0.45422059297561646,0.4927998185157776
29x9dz,0.5339912908976935,0.12095788152133138,0.1305440798379381,0.2155688622754491,0.0365296803652968,0.03271028037383177,7.195769184288211e-232,1.2857258941660764e-231,1.3148551358483958e-231,0.15427769985974757,0.02823529411764706,0.030303030303030304,0.5045892000198364,0.42101848125457764,0.4428432583808899
29xtvk,0.3462486217482419,0.1479738884211274,0.210524966148399,0.14084507042253522,0.046296296296296294,0.054455445544554455,7.416061765022496e-232,1.3456233176956148e-231,1.3588822913065803e-231,0.11235955056179776,0.03571428571428571,0.046979865771812075,0.427137553691864,0.40531593561172485,0.43894314765930176
29y0it,0.5614616776237046,0.05350437252230516,0.07313943072594653,0.1891891891891892,0.027624309392265192,0.02702702702702703,7.276185480037064e-232,1.4105720982933162e-231,1.4105720982933162e-231,0.20359281437125748,0.02475247524752475,0.034482758620689655,0.48095083236694336,0.4556691646575928,0.45178478956222534
29y70r,0.488560025408834,0.012004919221616792,0.0,0.1744186046511628,0.004149377593360996,0.0037313432835820895,6.162922030412183e-232,1.646211035903463e-231,1.6859072569905154e-231,0.16893203883495145,0.0038910505836575876,0.0038314176245210726,0.4756140112876892,0.43032360076904297,0.41482019424438477
29ybm6,0.7042652579541144,0.3302134777822689,0.3941895254179423,0.2344632768361582,0.08389261744966443,0.13454545454545455,6.984931772287347e-232,8.116622617175314e-232,8.116622617175314e-232,0.2297872340425532,0.11214953271028037,0.11814345991561181,0.41719895601272583,0.4401513338088989,0.4302791357040405
29ycmk,0.6079598502566893,0.25048462356691226,0.38442109139800823,0.2733644859813084,0.05964912280701754,0.07430340557275542,6.32600344999671e-232,9.633061781345953e-232,9.795018703506465e-232,0.2378472222222222,0.04604316546762589,0.06196213425129087,0.4463885426521301,0.34168174862861633,0.4278185963630676
29ydr1,0.475571712087303,0.39609833937055994,0.320480047665508,0.24251497005988024,0.030303030303030304,0.03980099502487562,7.298222018240461e-232,1.2386450182581424e-231,1.2508498911928379e-231,0.2005347593582888,0.03463203463203463,0.05555555555555555,0.474057137966156,0.4554864168167114,0.45887601375579834
29yfsl,0.5030341237735819,0.05580263877612358,0.05469886803319595,0.1689497716894977,0.012711864406779662,0.01056338028169014,6.450678531959825e-232,1.4183304598150611e-231,1.4183304598150611e-231,0.15284249767008387,0.010582010582010581,0.011538461538461539,0.4393727779388428,0.43452560901641846,0.3223825693130493
29z0oj,0.4977462245689958,0.24804468791995266,0.20887985467714118,0.15926892950391644,0.03389830508474576,0.042735042735042736,6.878013401633024e-232,1.131529824132004e-231,1.1200407237786664e-231,0.1345926800472255,0.03913894324853228,0.057291666666666664,0.2843203544616699,0.4426536560058594,0.43841296434402466
29zkry,0.4842022007393441,0.09817612953427456,0.24970525573940466,0.2084592145015106,0.02304147465437788,0.03317535545023697,7.268320007819003e-232,1.2340561512781763e-231,1.2340561512781763e-231,0.17931034482758618,0.01841620626151013,0.032171581769437,0.48473548889160156,0.411016047000885,0.40341782569885254
2a0jr1,0.4630335158470265,0.25034216284006394,0.2490742320410682,0.19138755980861244,0.08176100628930817,0.1134020618556701,6.664540378380908e-232,8.950284286796655e-232,8.950284286796655e-232,0.18073721759809747,0.07913669064748202,0.08644400785854618,0.48024946451187134,0.42377179861068726,0.38393986225128174
2a0xqv,0.4579863794399078,0.0282305832870916,0.030146143043787682,0.16176470588235295,0.03070175438596491,0.03867403314917127,7.383348333944157e-232,1.268852357850863e-231,1.2844240114422801e-231,0.12844036697247704,0.024330900243309,0.02952029520295203,0.4726237654685974,0.5054516792297363,0.4548155665397644
2a1c0c,0.33728166109885205,0.17578981837148985,0.209101576071742,0.14912280701754385,0.08627450980392157,0.09259259259259259,7.00430292237796e-232,9.623551232025972e-232,9.547469761208493e-232,0.1248303934871099,0.07633587786259542,0.11570247933884298,0.47169357538223267,0.4818401336669922,0.5057119131088257
2a2m5h,0.5077260606152835,0.11683533815798317,0.09266973510656913,0.18829516539440203,0.004273504273504274,0.0041841004184100415,6.677515197033412e-232,1.674851531220629e-231,1.7020938226201178e-231,0.15513126491646778,0.004555808656036446,0.004914004914004914,0.4909926652908325,0.44933634996414185,0.4639611840248108
2a2yj0,0.5324244531941892,0.12847666481458,0.166715776047537,0.18006430868167203,0.035555555555555556,0.049723756906077346,7.771531073507414e-232,1.2322585410424258e-231,1.2236105784358491e-231,0.16124031007751938,0.028639618138424822,0.04255319148936171,0.41793298721313477,0.4869822859764099,0.428669810295105
2a30lr,0.39022506691422987,0.18991344157328788,0.22755010727190597,0.12364425162689804,0.09034267912772585,0.0996309963099631,7.050676707456037e-232,9.31289665879419e-232,9.31289665879419e-232,0.12957157784743992,0.06461538461538462,0.08842105263157896,0.43703585863113403,0.39240705966949463,0.40838098526000977
2a3xhq,0.3092168960441858,0.09255736356021488,0.21070733601833105,0.12234042553191489,0.043478260869565216,0.06493506493506493,7.038209245180628e-232,1.1087193757368153e-231,1.1175544915255682e-231,0.11443433029908973,0.04474272930648769,0.049999999999999996,0.39097315073013306,0.40694737434387207,0.4845263957977295
2a442n,0.4315687115827446,0.3815245944379688,0.25716558006630286,0.18269230769230768,0.019704433497536946,0.028901734104046242,7.191102479982581e-232,1.3907769440107416e-231,1.3907769440107416e-231,0.13657056145675267,0.015915119363395226,0.026845637583892617,0.4767559766769409,0.5016661286354065,0.5443170666694641
2a45l7,0.42568930766236385,0.31620808267170936,0.25728659981384583,0.12232415902140673,0.039473684210526314,0.07608695652173914,7.419688845553969e-232,1.079908771793664e-231,1.079908771793664e-231,0.12844036697247704,0.049661399548532735,0.06872852233676975,0.44683176279067993,0.30738186836242676,0.4046548008918762
2a481y,0.39084686163969157,0.3075228165550432,0.17535969357636821,0.1792452830188679,0.07279693486590039,0.07647058823529412,7.860406230175813e-232,1.0905699522676535e-231,1.0905699522676535e-231,0.14216478190630047,0.057906458797327386,0.07575757575757576,0.5260816216468811,0.47862398624420166,0.5075879096984863
2a49gi,0.6352439398882149,0.020785304713815927,0.036354384175411494,0.20059880239520958,0.010638297872340425,0.01762114537444934,6.777109245609621e-232,1.3915981885043828e-231,1.3693254307640693e-231,0.1570552147239264,0.009456264775413713,0.014563106796116502,0.45917797088623047,0.4832276701927185,0.49396222829818726
2a4hdn,0.6261940183583208,0.09203715177232158,0.09995198010377015,0.1870967741935484,0.031578947368421054,0.035897435897435895,7.224379339603311e-232,1.3400088631036642e-231,1.3400088631036642e-231,0.1515601783060921,0.015,0.04590163934426229,0.4472418427467346,0.46822595596313477,0.4539228677749634
2a5jg5,0.4097855740865743,0.09973797197136632,0.12486373472814867,0.12794612794612795,0.047619047619047616,0.07960199004975124,7.356427290635493e-232,1.0109786810769141e-231,1.0032311471210666e-231,0.13636363636363635,0.05116279069767442,0.08666666666666667,0.2960698902606964,0.4432308077812195,0.41274523735046387
2a5o72,0.5931113446062302,0.1275808765487577,0.12123603265978851,0.2246153846153846,0.022727272727272728,0.052884615384615384,7.022801724129353e-232,1.2160866965331439e-231,1.1808001696991507e-231,0.1945636623748212,0.0196078431372549,0.05341246290801187,0.47298359870910645,0.36311495304107666,0.45390403270721436
2a66oz,0.42506944644689576,0.1552704164916616,0.1318838891659482,0.1750841750841751,0.05339805825242718,0.07446808510638298,7.558263153634936e-232,1.1431184862039649e-231,1.1522277201606316e-231,0.17605633802816903,0.0273224043715847,0.0510948905109489,0.41582775115966797,0.44540607929229736,0.3758711814880371
2a67n7,0.6056578218086893,0.05357233858204673,0.06343243750773138,0.14332247557003258,0.0374331550802139,0.042328042328042326,7.357579053957996e-232,1.2651476398987394e-231,1.2755612559012806e-231,0.1577287066246057,0.03278688524590164,0.03225806451612903,0.39464306831359863,0.44826561212539673,0.40886712074279785
2a6a25,0.5779087190223134,0.13766500540005774,0.21684094504911344,0.2,0.038869257950530034,0.04526748971193416,7.305907005716941e-232,1.0961814777750282e-231,1.0961814777750282e-231,0.15240328253223917,0.036166365280289325,0.04419889502762431,0.4522806406021118,0.39067062735557556,0.43833982944488525
2a6p8v,0.7321901236482049,0.19105068422315846,0.16326522949847752,0.2047244094488189,0.025210084033613446,0.038135593220338986,6.536088952873226e-232,1.360292653652352e-231,1.360292653652352e-231,0.17425742574257425,0.020869565217391303,0.021505376344086023,0.4364175796508789,0.42728614807128906,0.46279603242874146
2a7v2x,0.4940245681357602,0.2851763485435945,0.38405570051514926,0.2379182156133829,0.09045226130653267,0.11650485436893204,7.17336372567273e-232,9.763866004464891e-232,9.763866004464891e-232,0.19967793880837356,0.07731958762886598,0.07588075880758807,0.44115960597991943,0.4583027958869934,0.4802243709564209
2a91fv,0.5173214895891334,0.2419584668798226,0.15951319170748612,0.22551928783382788,0.05504587155963303,0.05652173913043478,6.857625098764691e-232,1.1993844367006789e-231,1.1993844367006789e-231,0.15517241379310343,0.03821656050955414,0.05896805896805898,0.4370574951171875,0.46284371614456177,0.4505789279937744
2a9qsk,0.6062134190337087,0.030422218875415893,0.07324141628796857,0.1511627906976744,0.022935779816513763,0.03431372549019608,7.249918918466745e-232,1.2567088331824486e-231,1.2695998411545946e-231,0.11958146487294467,0.03225806451612903,0.04154302670623146,0.44728803634643555,0.4539192318916321,0.4564571976661682
